year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,enrollment
"2019","510387001733","WARREN COUNTY HIGH","VA","WARREN CO PBLC SCHS","High","Regular school","No","821"
"2019","510387003038","WARREN COUNTY MIDDLE SCHOOL","VA","WARREN CO PBLC SCHS","Middle","Regular school","No","605"
"2019","510132000616","WARRENTON MIDDLE","VA","FAUQUIER CO PBLC SCHS","Middle","Regular school","No","437"
"2019","510264001076","WARWICK HIGH","VA","NEWPORT NEWS CITY PBLC SCHS","High","Regular school","No","1609"
"2019","510330001349","WASENA ELEM","VA","ROANOKE CITY PBLC SCHS","Primary","Regular school","No","238"
"2019","510398001768","WASHINGTON & LEE HIGH","VA","WESTMORELAND CO PBLC SCHS","High","Regular school","No","479"
"2019","510390001751","WASHINGTON COUNTY CAREER & TECHNICAL EDUCATION CENTER","VA","WASHINGTON CO PBLC SCHS","Not applicable","Vocational school","No","0"
"2019","510398001769","WASHINGTON DISTRICT ELEM","VA","WESTMORELAND CO PBLC SCHS","Primary","Regular school","No","380"
"2019","510045000181","WASHINGTON LEE ELEM","VA","BRISTOL CITY PBLC SCHS","Primary","Regular school","No","201"
"2019","510027000112","WASHINGTON LIBERTY HIGH","VA","ARLINGTON CO PBLC SCHS","High","Regular school","No","2493"
"2019","510126000582","WASHINGTON MILL ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","595"
"2019","510183000781","WASHINGTON-HENRY ELEM","VA","HANOVER CO PBLC SCHS","Primary","Regular school","No","395"
"2019","510390001986","WATAUGA ELEM","VA","WASHINGTON CO PBLC SCHS","Primary","Regular school","No","550"
"2019","510225000936","WATERFORD ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","194"
"2019","510186000787","WATERMAN ELEM","VA","HARRISONBURG CITY PBLC SCHS","Primary","Regular school","No","556"
"2019","510264002471","WATKINS EARLY CHILDHOOD CENTER","VA","NEWPORT NEWS CITY PBLC SCHS","Prekindergarten","Regular school","No","459"
"2019","510237000974","WAVERLY YOWELL ELEM","VA","MADISON CO PBLC SCHS","Primary","Regular school","No","380"
"2019","510225003060","WAXPOOL ELEMENTARY","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","728"
"2019","510393002855","WAYNE HILLS CTR","VA","WAYNESBORO CITY PBLC SCHS","Prekindergarten","Regular school","No","82"
"2019","510393001759","WAYNESBORO HIGH","VA","WAYNESBORO CITY PBLC SCHS","High","Regular school","No","857"
"2019","510126000583","WAYNEWOOD ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","774"
"2019","510348001540","WEBER CITY ELEM","VA","SCOTT CO PBLC SCHS","Primary","Regular school","No","351"
"2019","510236000979","WEEMS ELEM","VA","MANASSAS CITY PBLC SCHS","Primary","Regular school","No","663"
"2019","510393001760","WENONAH ELEM","VA","WAYNESBORO CITY PBLC SCHS","Primary","Regular school","No","255"
"2019","510138002956","WEST CENTRAL PRIMARY SCHOOL","VA","FLUVANNA CO PBLC SCHS","Primary","Regular school","No","297"
"2019","510313001325","WEST GATE ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","584"
"2019","510395001762","WEST POINT ELEM","VA","WEST POINT PBLC SCHS","Primary","Regular school","No","328"
"2019","510395001502","WEST POINT MIDDLE","VA","WEST POINT PBLC SCHS","Missing/not reported","Regular school","No",""
"2019","510395001763","WEST POINT MIDDLE/HIGH","VA","WEST POINT PBLC SCHS","High","Regular school","No","474"
"2019","510126002945","WEST POTOMAC HIGH SCHOOL ACADEMY","VA","FAIRFAX CO PBLC SCHS","Not applicable","Vocational school","No","0"
"2019","510126000489","WEST POTOMAC HIGH","VA","FAIRFAX CO PBLC SCHS","High","Regular school","No","2716"
"2019","510346002046","WEST SALEM ELEM","VA","SALEM CITY PBLC SCHS","Primary","Regular school","No","460"
"2019","510126000584","WEST SPRINGFIELD ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","588"
"2019","510126000585","WEST SPRINGFIELD HIGH","VA","FAIRFAX CO PBLC SCHS","High","Regular school","No","2413"
"2019","510126000586","WESTBRIAR ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","902"
"2019","510009000035","WESTERN ALBEMARLE HIGH","VA","ALBEMARLE CO PBLC SCHS","High","Regular school","No","1207"
"2019","510081000312","WESTERN BRANCH HIGH","VA","CHESAPEAKE CITY PBLC SCHS","High","Regular school","No","2148"
"2019","510081000311","WESTERN BRANCH INT","VA","CHESAPEAKE CITY PBLC SCHS","Primary","Regular school","No","793"
"2019","510081000313","WESTERN BRANCH MIDDLE","VA","CHESAPEAKE CITY PBLC SCHS","Middle","Regular school","No","916"
"2019","510081001910","WESTERN BRANCH PRIMARY","VA","CHESAPEAKE CITY PBLC SCHS","Primary","Regular school","No","808"
"2019","510004802325","WESTERN ST. HOSP. ED. PR.","VA","WESTERN ST HOSP","Other","Special education school","No","0"
"2019","510126002529","WESTFIELD HIGH","VA","FAIRFAX CO PBLC SCHS","High","Regular school","No","2651"
"2019","510126000587","WESTGATE ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","581"
"2019","510300001264","WESTHAVEN ELEM","VA","PORTSMOUTH CITY PBLC SCHS","Primary","Regular school","No","538"
"2019","510126000588","WESTLAWN ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","821"
"2019","510324001404","WESTOVER HILLS ELEM","VA","RICHMOND CITY PBLC SCHS","Primary","Regular school","No","392"
"2019","510313002160","WESTRIDGE ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","696"
"2019","510330001437","WESTSIDE ELEM","VA","ROANOKE CITY PBLC SCHS","Primary","Regular school","No","716"
"2019","510201002444","WESTSIDE ELEM","VA","ISLE OF WIGHT CO PBLC SCHS","Middle","Regular school","No","760"
"2019","510291001204","WESTVIEW EARLY CHILDHOOD ED. CTR.","VA","PETERSBURG CITY PBLC SCHS","Prekindergarten","Regular school","No","392"
"2019","510393001761","WESTWOOD HILLS ELEM","VA","WAYNESBORO CITY PBLC SCHS","Primary","Regular school","No","414"
"2019","510111001233","WESTWOOD MIDDLE","VA","DANVILLE CITY PBLC SCHS","Middle","Regular school","No","581"
"2019","510126000590","WEYANOKE ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","591"
"2019","510384001724","WHITE OAKS ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","643"
"2019","510126001843","WHITE OAKS ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","793"
"2019","510126000475","WHITMAN MIDDLE","VA","FAIRFAX CO PBLC SCHS","Middle","Regular school","No","991"
"2019","510366002106","WIDEWATER ELEM","VA","STAFFORD CO PBLC SCHS","Primary","Regular school","No","661"
"2019","510339001511","WILBUR S. PENCE MIDDLE","VA","ROCKINGHAM CO PBLC SCHS","Middle","Regular school","No","767"
"2019","510364001870","WILDERNESS ELEM","VA","SPOTSYLVANIA CO PBLC SCHS","Primary","Regular school","No","700"
"2019","510225003059","WILLARD INTERMEDIATE SCHOOL","VA","LOUDOUN CO PBLC SCHS","Secondary","Regular school","No","1441"
"2019","510267001087","WILLARD MODEL ELEM","VA","NORFOLK CITY PBLC SCHS","Primary","Regular school","No","521"
"2019","510309001283","WILLIAM A. WALTON ELEM","VA","PRINCE GEORGE CO PBLC SCHS","Primary","Regular school","No","561"
"2019","510333001476","WILLIAM BYRD HIGH","VA","ROANOKE CO PBLC SCHS","High","Regular school","No","1082"
"2019","510333001477","WILLIAM BYRD MIDDLE","VA","ROANOKE CO PBLC SCHS","Middle","Regular school","No","854"
"2019","510060000233","WILLIAM CAMPBELL HIGH","VA","CAMPBELL CO PBLC SCHS","High","Regular school","No","427"
"2019","510330001438","WILLIAM FLEMING HIGH","VA","ROANOKE CITY PBLC SCHS","High","Regular school","No","1678"
"2019","510324001406","WILLIAM FOX ELEM","VA","RICHMOND CITY PBLC SCHS","Primary","Regular school","No","438"
"2019","510237000975","WILLIAM H. WETSEL MIDDLE","VA","MADISON CO PBLC SCHS","Middle","Regular school","No","419"
"2019","510234000970","WILLIAM M. BASS ELEM","VA","LYNCHBURG CITY PBLC SCHS","Primary","Regular school","No","217"
"2019","510180000763","WILLIAM MASON COOPER ELEM","VA","HAMPTON CITY PBLC SCHS","Primary","Regular school","No","407"
"2019","510171000702","WILLIAM MONROE HIGH","VA","GREENE CO PBLC SCHS","High","Regular school","No","948"
"2019","510171000106","WILLIAM MONROE MIDDLE","VA","GREENE CO PBLC SCHS","Middle","Regular school","No","740"
"2019","510393001064","WILLIAM PERRY ELEM","VA","WAYNESBORO CITY PBLC SCHS","Primary","Regular school","No","404"
"2019","510012000055","WILLIAM RAMSAY ELEM","VA","ALEXANDRIA CITY PBLC SCHS","Primary","Regular school","No","710"
"2019","510384001725","WILLIAMS ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","490"
"2019","510027000113","WILLIAMSBURG MIDDLE","VA","ARLINGTON CO PBLC SCHS","Middle","Regular school","No","1005"
"2019","510264001077","WILLIS A. JENKINS ELEM","VA","NEWPORT NEWS CITY PBLC SCHS","Primary","Regular school","No","451"
"2019","510135000621","WILLIS ELEM","VA","FLOYD CO PBLC SCHS","Primary","Regular school","No","200"
"2019","510267001146","WILLOUGHBY EARLY CHILDHOOD CENTER","VA","NORFOLK CITY PBLC SCHS","Prekindergarten","Regular school","No","221"
"2019","510126002147","WILLOW SPRINGS ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","988"
"2019","510030000137","WILSON ELEM","VA","AUGUSTA CO PBLC SCHS","Primary","Regular school","No","663"
"2019","510030000138","WILSON MEMORIAL HIGH","VA","AUGUSTA CO PBLC SCHS","High","Regular school","No","797"
"2019","510030002435","WILSON MIDDLE","VA","AUGUSTA CO PBLC SCHS","Middle","Regular school","No","665"
"2019","510366001634","WINDING CREEK ELEM","VA","STAFFORD CO PBLC SCHS","Primary","Regular school","No","800"
"2019","510201000876","WINDSOR ELEM","VA","ISLE OF WIGHT CO PBLC SCHS","Primary","Regular school","No","577"
"2019","510201000877","WINDSOR HIGH","VA","ISLE OF WIGHT CO PBLC SCHS","High","Regular school","No","522"
"2019","510384001726","WINDSOR OAKS ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","586"
"2019","510384001727","WINDSOR WOODS ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","407"
"2019","510144002763","WINDY GAP ELEM","VA","FRANKLIN CO PBLC SCHS","Primary","Regular school","No","302"
"2019","510084002780","WINTERPOCK ELEM","VA","CHESTERFIELD CO PBLC SCHS","Primary","Regular school","No","1280"
"2019","510408002342","WISE CO. ALTERNATIVE ED. CTR.","VA","WISE CO PBLC SCHS","Not applicable","Other/alternative school","No","0"
"2019","510408001796","WISE COUNTY CAREER-TECHNICAL CENTER","VA","WISE CO PBLC SCHS","Not applicable","Vocational school","No","0"
"2019","510408001798","WISE PRIMARY","VA","WISE CO PBLC SCHS","Primary","Regular school","No","630"
"2019","510300001265","WM. E. WATERS MIDDLE","VA","PORTSMOUTH CITY PBLC SCHS","Middle","Regular school","No","545"
"2019","510126000594","WOLFTRAP ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","567"
"2019","510111000398","WOODBERRY HILLS ELEM","VA","DANVILLE CITY PBLC SCHS","Primary","Regular school","No","282"
"2019","510313001955","WOODBINE PRE-SCHOOL CENTER","VA","PRINCE WILLIAM CO PBLC SCHS","Prekindergarten","Regular school","No","119"
"2019","510313001327","WOODBRIDGE HIGH","VA","PRINCE WILLIAM CO PBLC SCHS","High","Regular school","No","2782"
"2019","510313001326","WOODBRIDGE MIDDLE","VA","PRINCE WILLIAM CO PBLC SCHS","Middle","Regular school","No","1271"
"2019","510009000036","WOODBROOK ELEM","VA","ALBEMARLE CO PBLC SCHS","Primary","Regular school","No","580"
"2019","510126000597","WOODBURN ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","542"
"2019","510225002812","WOODGROVE HIGH","VA","LOUDOUN CO PBLC SCHS","Other","Regular school","No","1638"
"2019","510126000598","WOODLAWN ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","566"
"2019","510198002279","WOODLAWN PRE-SCHOOL LRNG CTR.","VA","HOPEWELL CITY PBLC SCHS","Prekindergarten","Regular school","No","304"
"2019","510126000599","WOODLEY HILLS ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","558"
"2019","510300001255","WOODROW WILSON HIGH","VA","PORTSMOUTH CITY PBLC SCHS","High","Regular school","No","1270"
"2019","510111003055","WOODROW WILSON INTERMEDIATE","VA","DANVILLE CITY PBLC SCHS","Primary","Regular school","No","250"
"2019","510330001440","WOODROW WILSON MIDDLE","VA","ROANOKE CITY PBLC SCHS","Middle","Regular school","No","657"
"2019","510005402326","WOODROW WILSON REHAB CTR","VA","WILSON WORKFORCE AND REHAB","Other","Vocational school","No","0"
"2019","510000902022","WOODSIDE CAMPUS","VA","NEW HORIZONS CAREER & TECH CTR","Ungraded","Vocational school","No","0"
"2019","510264001453","WOODSIDE HIGH","VA","NEWPORT NEWS CITY PBLC SCHS","High","Regular school","No","1792"
"2019","510126000600","WOODSON HIGH","VA","FAIRFAX CO PBLC SCHS","High","Regular school","No","2427"
"2019","510384001728","WOODSTOCK ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","698"
"2019","510324001407","WOODVILLE ELEM","VA","RICHMOND CITY PBLC SCHS","Primary","Regular school","No","379"
"2019","510084002176","WOOLRIDGE ELEM","VA","CHESTERFIELD CO PBLC SCHS","Primary","Regular school","No","761"
"2019","510288001192","WOOLWINE ELEM","VA","PATRICK CO PBLC SCHS","Primary","Regular school","No","147"
"2019","510411001810","WYTHE COUNTY TECH CENTER","VA","WYTHE CO PBLC SCHS","Not applicable","Vocational school","No","0"
"2019","510060000234","YELLOW BRANCH ELEM","VA","CAMPBELL CO PBLC SCHS","Primary","Regular school","No","581"
"2019","510415001823","YORK HIGH","VA","YORK CO PBLC SCHS","High","Regular school","No","1137"
"2019","510415002330","YORK RIVER ACADEMY","VA","YORK CO PBLC SCHS","High","Regular school","Yes","68"
"2019","510313001328","YORKSHIRE ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","814"
"2019","510415001824","YORKTOWN ELEM","VA","YORK CO PBLC SCHS","Primary","Regular school","No","586"
"2019","510027000115","YORKTOWN HIGH","VA","ARLINGTON CO PBLC SCHS","High","Regular school","No","2496"
"2019","510415001825","YORKTOWN MIDDLE","VA","YORK CO PBLC SCHS","Middle","Regular school","No","710"
"2019","510105002748","YOWELL ELEM","VA","CULPEPER CO PBLC SCHS","Primary","Regular school","No","711"
"2019","510348001541","YUMA ELEM","VA","SCOTT CO PBLC SCHS","Primary","Regular school","No","181"
"2019","510007002967","YVONNE B. MILLER HIGH SCHOOL","VA","DEPARTMENT OF JUVENILE JUSTICE","High","Other/alternative school","No","115"
"2018","510105000374","A G RICHARDSON ELEM","VA","CULPEPER CO PBLC SCHS","Primary","Regular school","No","585"
"2018","510084000314","A M DAVIS ELEM","VA","CHESTERFIELD CO PBLC SCHS","Primary","Regular school","No","706"
"2018","510313002039","A. HENDERSON ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","825"
"2018","510003301933","A. LINWOOD HOLTON GOV. SCH.","VA","A. LINWOOD HOLTON GOV SCH","Ungraded","Regular school","No","0"
"2018","510369001610","A. R. WARE ELEM","VA","STAUNTON CITY PBLC SCHS","Primary","Regular school","No","432"
"2018","510387001729","A.S. RHODES ELEM","VA","WARREN CO PBLC SCHS","Primary","Regular school","No","267"
"2018","510180000725","A.W.E. BASSETTE ELEM","VA","HAMPTON CITY PBLC SCHS","Primary","Regular school","No","456"
"2018","510381001645","ABBS VALLEY-BOISSEVAIN ELEM","VA","TAZEWELL CO PBLC SCHS","Primary","Regular school","No","172"
"2018","510180000726","ABERDEEN ELEM","VA","HAMPTON CITY PBLC SCHS","Primary","Regular school","No","465"
"2018","510390001735","ABINGDON ELEM","VA","WASHINGTON CO PBLC SCHS","Primary","Regular school","No","462"
"2018","510162000677","ABINGDON ELEM","VA","GLOUCESTER CO PBLC SCHS","Primary","Regular school","No","606"
"2018","510027000081","ABINGDON ELEM","VA","ARLINGTON CO PBLC SCHS","Primary","Regular school","No","671"
"2018","510390001736","ABINGDON HIGH","VA","WASHINGTON CO PBLC SCHS","High","Regular school","No","896"
"2018","510084002983","ACADEMY 360","VA","CHESTERFIELD CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510189000805","ACADEMY AT VIRGINIA RANDOLPH","VA","HENRICO CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510267003018","ACADEMY FOR DISCOVERY AT LAKEWOOD","VA","NORFOLK CITY PBLC SCHS","Middle","Regular school","No","762"
"2018","510225003027","ACADEMY OF ENGINEERING AND TECHNOLOGY","VA","LOUDOUN CO PBLC SCHS","Missing/not reported","Other/alternative school","No",""
"2018","510225002949","ACADEMY OF SCIENCE","VA","LOUDOUN CO PBLC SCHS","Missing/not reported","Other/alternative school","No",""
"2018","510006001737","ACCAWMACKE ELEM","VA","ACCOMACK CO PBLC SCHS","Primary","Regular school","No","502"
"2018","510264002343","ACHIEVABLE DREAM ACADEMY","VA","NEWPORT NEWS CITY PBLC SCHS","Primary","Regular school","No","639"
"2018","510264002344","ACHIEVABLE DREAM MIDDLE/HIGH","VA","NEWPORT NEWS CITY PBLC SCHS","High","Regular school","No","474"
"2018","510126002674","ACHIEVEMENT INTEGRITY AND MATURITY","VA","FAIRFAX CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510162000678","ACHILLES ELEM","VA","GLOUCESTER CO PBLC SCHS","Primary","Regular school","No","437"
"2018","510212002151","ACQUINTON ELEM","VA","KING WILLIAM CO PBLC SCHS","Primary","Regular school","No","500"
"2018","510189000813","ADAMS ELEM","VA","HENRICO CO PBLC SCHS","Primary","Regular school","No","454"
"2018","510147002437","ADMIRAL RICHARD E. BYRD MIDDLE","VA","FREDERICK CO PBLC SCHS","Middle","Regular school","No","966"
"2018","510111002467","ADULT & CAREER  EDUCATION CTR","VA","DANVILLE CITY PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510189000537","ADULT EDUCATION CENTER","VA","HENRICO CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510384000684","ADULT LEARNING CTR.","VA","VA BEACH CITY PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510189000807","ADVANCED CAREER EDUCATION CENTER AT HERMITAGE","VA","HENRICO CO PBLC SCHS","Ungraded","Vocational school","No","0"
"2018","510189000810","ADVANCED CAREER EDUCATION CENTER AT HIGHLAND SPRINGS","VA","HENRICO CO PBLC SCHS","Ungraded","Vocational school","No","0"
"2018","510384002430","ADVANCED TECHNOLOGY CTR.","VA","VA BEACH CITY PBLC SCHS","Ungraded","Vocational school","No","0"
"2018","510009000002","AGNOR-HURT ELEM","VA","ALBEMARLE CO PBLC SCHS","Primary","Regular school","No","482"
"2018","510384001671","ALANTON ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","634"
"2018","510009002796","ALBEMARLE COUNTY COMMUNITY PUBLIC CHARTER","VA","ALBEMARLE CO PBLC SCHS","Middle","Regular school","Yes","46"
"2018","510009000015","ALBEMARLE HIGH","VA","ALBEMARLE CO PBLC SCHS","High","Regular school","No","1914"
"2018","510240002616","ALBERT HARRIS ELEM","VA","MARTINSVILLE CITY PBLC SCHS","Primary","Regular school","No","437"
"2018","510324001351","ALBERT HILL MIDDLE","VA","RICHMOND CITY PBLC SCHS","Middle","Regular school","No","537"
"2018","510084000462","ALBERTA SMITH ELEM","VA","CHESTERFIELD CO PBLC SCHS","Primary","Regular school","No","594"
"2018","510126001103","ALC AT BRYANT","VA","FAIRFAX CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510126002862","ALC AT BURKE","VA","FAIRFAX CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510126002790","ALC AT MONTROSE","VA","FAIRFAX CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510126001106","ALC AT MOUNTAIN VIEW","VA","FAIRFAX CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510225000908","ALDIE ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","128"
"2018","510126000767","ALDRIN ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","663"
"2018","510180000727","ALFRED S. FORREST ELEM","VA","HAMPTON CITY PBLC SCHS","Primary","Regular school","No","463"
"2018","510225002153","ALGONKIAN ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","462"
"2018","510015201883","ALLEGHANY HIGH","VA","ALLEGHANY CO PBLC SCHS","High","Regular school","No","662"
"2018","510060000219","ALTAVISTA ELEM","VA","CAMPBELL CO PBLC SCHS","Primary","Regular school","No","505"
"2018","510060000220","ALTAVISTA HIGH","VA","CAMPBELL CO PBLC SCHS","High","Regular school","No","657"
"2018","510007802353","ALTERN ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY","VA","ALT ED PRGM/BEHAV DISORD YOUTH/MONTGOMERY","Ungraded","Other/alternative school","No","0"
"2018","510246002453","ALTERNATIVE EDUCATION CENTER","VA","MECKLENBURG CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510171002439","ALTERNATIVE EDUCATION CENTER","VA","GREENE CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510132002186","ALTERNATIVE EDUCATION CTR.","VA","FAUQUIER CO PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510018000062","AMELIA COUNTY ELEM","VA","AMELIA CO PBLC SCHS","Primary","Regular school","No","694"
"2018","510018001828","AMELIA COUNTY HIGH","VA","AMELIA CO PBLC SCHS","High","Regular school","No","527"
"2018","510018000063","AMELIA COUNTY MIDDLE","VA","AMELIA CO PBLC SCHS","Middle","Regular school","No","540"
"2018","510324001352","AMELIA STREET SP. ED.","VA","RICHMOND CITY PBLC SCHS","Other","Special education school","No","37"
"2018","510001302026","AMELIA-NOTTOWAY VOC CTR","VA","AMELIA-NOTTOWAY VOC CTR","Ungraded","Vocational school","No","0"
"2018","510021000064","AMELON ELEM","VA","AMHERST CO PBLC SCHS","Primary","Regular school","No","444"
"2018","510021000065","AMHERST COUNTY HIGH","VA","AMHERST CO PBLC SCHS","High","Regular school","No","1157"
"2018","510021000067","AMHERST ELEM","VA","AMHERST CO PBLC SCHS","Primary","Regular school","No","283"
"2018","510021000066","AMHERST MIDDLE","VA","AMHERST CO PBLC SCHS","Middle","Regular school","No","372"
"2018","510366001978","ANDREW G. WRIGHT MIDDLE","VA","STAFFORD CO PBLC SCHS","Middle","Regular school","No","900"
"2018","510346002045","ANDREW LEWIS MIDDLE","VA","SALEM CITY PBLC SCHS","Middle","Regular school","No","942"
"2018","510126000423","ANNANDALE HIGH","VA","FAIRFAX CO PBLC SCHS","High","Regular school","No","2240"
"2018","510126000424","ANNANDALE TERRACE ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","652"
"2018","510366001594","ANNE E. MONCURE ELEM","VA","STAFFORD CO PBLC SCHS","Primary","Regular school","No","847"
"2018","510366002601","ANTHONY BURNS ELEM","VA","STAFFORD CO PBLC SCHS","Primary","Regular school","No","841"
"2018","510313002199","ANTIETAM ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","660"
"2018","510147000646","APPLE PIE RIDGE ELEM","VA","FREDERICK CO PBLC SCHS","Primary","Regular school","No","456"
"2018","510024000076","APPOMATTOX COUNTY HIGH","VA","APPOMATTOX CO PBLC SCHS","High","Regular school","No","689"
"2018","510024000077","APPOMATTOX ELEM","VA","APPOMATTOX CO PBLC SCHS","Primary","Regular school","No","509"
"2018","510024000078","APPOMATTOX MIDDLE","VA","APPOMATTOX CO PBLC SCHS","Middle","Regular school","No","469"
"2018","510024000079","APPOMATTOX PRIMARY","VA","APPOMATTOX CO PBLC SCHS","Primary","Regular school","No","554"
"2018","510003201932","APPOMATTOX REGIONAL GOV. SCH.","VA","APPOMATTOX REGIONAL GOV SCH","Ungraded","Regular school","No","0"
"2018","510006002028","ARCADIA HIGH","VA","ACCOMACK CO PBLC SCHS","High","Regular school","No","656"
"2018","510006002434","ARCADIA MIDDLE","VA","ACCOMACK CO PBLC SCHS","Middle","Regular school","No","535"
"2018","510225002762","ARCOLA ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","919"
"2018","510027002875","ARLINGTON COMMUNITY HIGH","VA","ARLINGTON CO PBLC SCHS","High","Regular school","No","157"
"2018","510027001067","ARLINGTON SCIENCE FOCUS","VA","ARLINGTON CO PBLC SCHS","Primary","Regular school","No","682"
"2018","510027000104","ARLINGTON TRADITIONAL","VA","ARLINGTON CO PBLC SCHS","Primary","Regular school","No","560"
"2018","510147000091","ARMEL ELEM","VA","FREDERICK CO PBLC SCHS","Primary","Regular school","No","635"
"2018","510180000728","ARMSTRONG ELEM","VA","HAMPTON CITY PBLC SCHS","Primary","Regular school","No","315"
"2018","510126002058","ARMSTRONG ELEM","VA","FAIRFAX CO PBLC SCHS","Primary","Regular school","No","431"
"2018","510324002082","ARMSTRONG HIGH","VA","RICHMOND CITY PBLC SCHS","High","Regular school","No","836"
"2018","510384001673","ARROWHEAD ELEM","VA","VA BEACH CITY PBLC SCHS","Primary","Regular school","No","536"
"2018","510189000869","ARTHUR ASHE JR. ELEM","VA","HENRICO CO PBLC SCHS","Primary","Regular school","No","493"
"2018","510225000134","ASHBURN ELEM","VA","LOUDOUN CO PBLC SCHS","Primary","Regular school","No","594"
"2018","510351001542","ASHBY LEE ELEM","VA","SHENANDOAH CO PBLC SCHS","Primary","Regular school","No","636"
"2018","510313002302","ASHLAND ELEM","VA","PRINCE WILLIAM CO PBLC SCHS","Primary","Regular school","No","842"
"2018","510027000082","ASHLAWN ELEM","VA","ARLINGTON CO PBLC SCHS","Primary","Regular school","No","772"
"2018","510324003020","ASPIRE ACADEMY","VA","RICHMOND CITY PBLC SCHS","Ungraded","Other/alternative school","No","0"
"2018","510352001556","ATKINS ELEM","VA","SMYTH CO PBLC SCHS","Primary","Regular school","No","191"
"2018","510183000114","ATLEE HIGH","VA","HANOVER CO PBLC SCHS","High","Regular school","No","1615"
"2018","510252001859","AUBURN ELEM","VA","MONTGOMERY CO PBLC SCHS","Primary","Regular school","No","572"
"2018","510252001013","AUBURN HIGH","VA","MONTGOMERY CO PBLC SCHS","High","Regular school","No","414"
"2018","510252001916","AUBURN MIDDLE","VA","MONTGOMERY CO PBLC SCHS","Middle","Regular school","No","279"
"2018","510132002409","AUBURN MIDDLE","VA","FAUQUIER CO PBLC SCHS","Middle","Regular school","No","558"
"2018","510192002839","AXTON ELEM","VA","HENRY CO PBLC SCHS","Primary","Regular school","No","450"
"2018","510267001078","AZALEA MIDDLE","VA","NORFOLK CITY PBLC SCHS","Middle","Regular school","No","902"
"2018","510081000280","B M WILLIAMS PRIMARY","VA","CHESAPEAKE CITY PBLC SCHS","Primary","Regular school","No","888"
"2018","510264001040","B.C. CHARLES ELEM","VA","NEWPORT NEWS CITY PBLC SCHS","Primary","Regular school","No","462"
"2018","510264001041","B.T. WASHINGTON MIDDLE","VA","NEWPORT NEWS CITY PBLC SCHS","Middle","Regular school","No","443"
"2018","510333001442","BACK CREEK ELEM","VA","ROANOKE CO PBLC SCHS","Primary","Regular school","No","303"
"2018","510075000262","BACON DISTRICT ELEM","VA","CHARLOTTE CO PBLC SCHS","Primary","Regular school","No","167"
